# Format: year	player1	player2	weight	team
2019	Harry Maguire	Lisandro Martinez	1	Manchester United
2019	Harry Maguire	Luke Shaw	1	Manchester United
2019	Harry Maguire	Marcus Rashford	1	Manchester United
2019	Harry Maguire	Nemanja Vidic	1	Manchester United
2019	Harry Maguire	Patrice Evra	1	Manchester United
2019	Harry Maguire	Paul Scholes	1	Manchester United
2019	Harry Maguire	Peter Schmeichel	1	Manchester United
2019	Harry Maguire	Rasmus Hojlund	1	Manchester United
2019	Harry Maguire	Rio Ferdinand	1	Manchester United
2019	Harry Maguire	Roy Keane	1	Manchester United
2019	Harry Maguire	Ruud van Nistelrooy	1	Manchester United
2019	Harry Maguire	Ryan Giggs	1	Manchester United
2019	Harry Maguire	Wayne Rooney	1	Manchester United
2019	Harvey Elliott	Ibrahima Konaté	1	Liverpool
2019	Harvey Elliott	James Milner	1	Liverpool
2019	Harvey Elliott	Joe Gomez	1	Liverpool
2019	Harvey Elliott	Joel Matip	1	Liverpool
2019	Harvey Elliott	Jordan Henderson	1	Liverpool
2019	Harvey Elliott	Kostas Tsimikas	1	Liverpool
2019	Harvey Elliott	Luis Suarez	1	Liverpool
2019	Harvey Elliott	Martin Skrtel	1	Liverpool
2019	Harvey Elliott	Roberto Firmino	1	Liverpool
2019	Harvey Elliott	Sami Hyypia	1	Liverpool
2019	Harvey Elliott	Steven Gerrard	1	Liverpool
2019	Harvey Elliott	Thiago Alcantara	1	Liverpool
2019	Harvey Elliott	Virgil van Dijk	1	Liverpool
2019	Harvey Elliott	Xabi Alonso	1	Liverpool
2019	Ibrahima Konaté	James Milner	1	Liverpool
2019	Ibrahima Konaté	Joe Gomez	1	Liverpool
2019	Ibrahima Konaté	Joel Matip	1	Liverpool
2019	Ibrahima Konaté	Jordan Henderson	1	Liverpool
2019	Ibrahima Konaté	Kostas Tsimikas	1	Liverpool
2019	Ibrahima Konaté	Luis Suarez	1	Liverpool
2019	Ibrahima Konaté	Martin Skrtel	1	Liverpool
2019	Ibrahima Konaté	Roberto Firmino	1	Liverpool
2019	Ibrahima Konaté	Sami Hyypia	1	Liverpool
2019	Ibrahima Konaté	Steven Gerrard	1	Liverpool
2019	Ibrahima Konaté	Thiago Alcantara	1	Liverpool
2019	Ibrahima Konaté	Virgil van Dijk	1	Liverpool
2019	Ibrahima Konaté	Xabi Alonso	1	Liverpool
2019	Iker Casillas	Jude Bellingham	1	Real Madrid
2019	Iker Casillas	Kylian Mbappe	1	Real Madrid
2019	Iker Casillas	Luka Modric	1	Real Madrid
2019	Iker Casillas	Marcelo	1	Real Madrid
2019	Iker Casillas	Raphael Varane	1	Real Madrid
2019	Iker Casillas	Raul	1	Real Madrid
2019	Iker Casillas	Rodrygo	1	Real Madrid
2019	Iker Casillas	Sergio Ramos	1	Real Madrid
2019	Iker Casillas	Thibaut Courtois	1	Real Madrid
2019	Iker Casillas	Toni Kroos	1	Real Madrid
2019	Iker Casillas	Zinedine Zidane	1	Real Madrid
2019	Ilkay Gundogan	Inaki Pena	1	Barcelona
2019	Ilkay Gundogan	Jordi Alba	1	Barcelona
2019	Ilkay Gundogan	Jules Kounde	1	Barcelona
2019	Ilkay Gundogan	Lamine Yamal	1	Barcelona
2019	Ilkay Gundogan	Lionel Messi	1	Barcelona
2019	Ilkay Gundogan	Luis Suarez	1	Barcelona
2019	Ilkay Gundogan	Neymar	1	Barcelona
2019	Ilkay Gundogan	Pedri	1	Barcelona
2019	Ilkay Gundogan	Raphinha	1	Barcelona
2019	Ilkay Gundogan	Robert Lewandowski	1	Barcelona
2019	Ilkay Gundogan	Ronald Araujo	1	Barcelona
2019	Ilkay Gundogan	Samuel Eto'o	1	Barcelona
2019	Ilkay Gundogan	Sergio Busquets	1	Barcelona
2019	Ilkay Gundogan	Victor Valdes	1	Barcelona
2019	Ilkay Gundogan	Xavi Hernandez	1	Barcelona
2019	Inaki Pena	Jordi Alba	1	Barcelona
2019	Inaki Pena	Jules Kounde	1	Barcelona
2019	Inaki Pena	Lamine Yamal	1	Barcelona
2019	Inaki Pena	Lionel Messi	1	Barcelona
2019	Inaki Pena	Luis Suarez	1	Barcelona
2019	Inaki Pena	Neymar	1	Barcelona
2019	Inaki Pena	Pedri	1	Barcelona
2019	Inaki Pena	Raphinha	1	Barcelona
2019	Inaki Pena	Robert Lewandowski	1	Barcelona
2019	Inaki Pena	Ronald Araujo	1	Barcelona
2019	Inaki Pena	Samuel Eto'o	1	Barcelona
2019	Inaki Pena	Sergio Busquets	1	Barcelona
2019	Inaki Pena	Victor Valdes	1	Barcelona
2019	Inaki Pena	Xavi Hernandez	1	Barcelona
2019	Ismael Bennacer	Kaka	1	AC Milan
2019	Ismael Bennacer	Mike Maignan	1	AC Milan
2019	Ismael Bennacer	Olivier Giroud	1	AC Milan
2019	Ismael Bennacer	Paolo Maldini	1	AC Milan
2019	Ismael Bennacer	Rafael Leao	1	AC Milan
2019	Ismael Bennacer	Samuel Chukwueze	1	AC Milan
2019	Ismael Bennacer	Sandro Tonali	1	AC Milan
2019	Ismael Bennacer	Simon Kjær	1	AC Milan
2019	Ismael Bennacer	Theo Hernandez	1	AC Milan
2019	Ismael Bennacer	Zlatan Ibrahimović	1	AC Milan
2019	Jakub Rzeźniczak	Josue	1	Legia Warszawa
2019	Jakub Rzeźniczak	Kacper Tobiasz	1	Legia Warszawa
2019	Jakub Rzeźniczak	Krzysztof Mączyński	1	Legia Warszawa
2019	Jakub Rzeźniczak	Luquinhas	1	Legia Warszawa
2019	Jakub Rzeźniczak	Maik Nawrocki	1	Legia Warszawa
2019	Jakub Rzeźniczak	Marc Gual	1	Legia Warszawa
2019	Jakub Rzeźniczak	Michał Pazdan	1	Legia Warszawa
2019	Jakub Rzeźniczak	Miroslav Radović	1	Legia Warszawa
2019	Jakub Rzeźniczak	Nemanja Nikolić	1	Legia Warszawa
2019	Jakub Rzeźniczak	Radosław Cierzniak	1	Legia Warszawa
2019	Jakub Rzeźniczak	Tomasz Brzyski	1	Legia Warszawa
2019	Jakub Rzeźniczak	Tomasz Jodłowiec	1	Legia Warszawa
2019	Jakub Rzeźniczak	Vadis Odjidja-Ofoe	1	Legia Warszawa
2019	Jakub Rzeźniczak	Yuri Ribeiro	1	Legia Warszawa
2019	Jamal Musiala	Jerome Boateng	1	Bayern Munich
2019	Jamal Musiala	Kingsley Coman	1	Bayern Munich
2019	Jamal Musiala	Leon Goretzka	1	Bayern Munich
2019	Jamal Musiala	Leroy Sane	1	Bayern Munich
2019	Jamal Musiala	Manuel Neuer	1	Bayern Munich
2019	Jamal Musiala	Mario Mandzukic	1	Bayern Munich
2019	Jamal Musiala	Mats Hummels	1	Bayern Munich
2019	Jamal Musiala	Matthijs de Ligt	1	Bayern Munich
2019	Jamal Musiala	Oliver Kahn	1	Bayern Munich
2019	Jamal Musiala	Philipp Lahm	1	Bayern Munich
2019	Jamal Musiala	Rafinha	1	Bayern Munich
2019	Jamal Musiala	Robert Lewandowski	1	Bayern Munich
2019	Jamal Musiala	Serge Gnabry	1	Bayern Munich
2019	Jamal Musiala	Sven Ulreich	1	Bayern Munich
2019	Jamal Musiala	Thomas Muller	1	Bayern Munich
2019	Jamal Musiala	Toni Kroos	1	Bayern Munich
2019	James Milner	Joe Gomez	1	Liverpool
2019	James Milner	Joel Matip	1	Liverpool
2019	James Milner	Jordan Henderson	1	Liverpool
2019	James Milner	Kostas Tsimikas	1	Liverpool
2019	James Milner	Luis Suarez	1	Liverpool
2019	James Milner	Martin Skrtel	1	Liverpool
2019	James Milner	Roberto Firmino	1	Liverpool
2019	James Milner	Sami Hyypia	1	Liverpool
2019	James Milner	Steven Gerrard	1	Liverpool
2019	James Milner	Thiago Alcantara	1	Liverpool
2019	James Milner	Virgil van Dijk	1	Liverpool
2019	James Milner	Xabi Alonso	1	Liverpool
2019	Jerome Boateng	Kingsley Coman	1	Bayern Munich
2019	Jerome Boateng	Leon Goretzka	1	Bayern Munich
2019	Jerome Boateng	Leroy Sane	1	Bayern Munich
2019	Jerome Boateng	Manuel Neuer	1	Bayern Munich
2019	Jerome Boateng	Mario Mandzukic	1	Bayern Munich
2019	Jerome Boateng	Mats Hummels	1	Bayern Munich
2019	Jerome Boateng	Matthijs de Ligt	1	Bayern Munich
2019	Jerome Boateng	Oliver Kahn	1	Bayern Munich
2019	Jerome Boateng	Philipp Lahm	1	Bayern Munich
2019	Jerome Boateng	Rafinha	1	Bayern Munich
2019	Jerome Boateng	Robert Lewandowski	1	Bayern Munich
2019	Jerome Boateng	Serge Gnabry	1	Bayern Munich
2019	Jerome Boateng	Sven Ulreich	1	Bayern Munich
2019	Jerome Boateng	Thomas Muller	1	Bayern Munich
2019	Jerome Boateng	Toni Kroos	1	Bayern Munich
2019	Joe Gomez	Joel Matip	1	Liverpool
2019	Joe Gomez	Jordan Henderson	1	Liverpool
2019	Joe Gomez	Kostas Tsimikas	1	Liverpool
2019	Joe Gomez	Luis Suarez	1	Liverpool
2019	Joe Gomez	Martin Skrtel	1	Liverpool
2019	Joe Gomez	Roberto Firmino	1	Liverpool
2019	Joe Gomez	Sami Hyypia	1	Liverpool
2019	Joe Gomez	Steven Gerrard	1	Liverpool
2019	Joe Gomez	Thiago Alcantara	1	Liverpool
2019	Joe Gomez	Virgil van Dijk	1	Liverpool
2019	Joe Gomez	Xabi Alonso	1	Liverpool
2019	Joel Matip	Jordan Henderson	1	Liverpool
2019	Joel Matip	Kostas Tsimikas	1	Liverpool
2019	Joel Matip	Luis Suarez	1	Liverpool
2019	Joel Matip	Martin Skrtel	1	Liverpool
2019	Joel Matip	Roberto Firmino	1	Liverpool
2019	Joel Matip	Sami Hyypia	1	Liverpool
2019	Joel Matip	Steven Gerrard	1	Liverpool
2019	Joel Matip	Thiago Alcantara	1	Liverpool
2019	Joel Matip	Virgil van Dijk	1	Liverpool
2019	Joel Matip	Xabi Alonso	1	Liverpool
2019	John Arne Riise	Leonardo Spinazzola	1	AS Roma
2019	John Arne Riise	Lorenzo Pellegrini	1	AS Roma
2019	John Arne Riise	Mile Svilar	1	AS Roma
2019	John Arne Riise	Nicolo Zaniolo	1	AS Roma
2019	John Arne Riise	Paulo Dybala	1	AS Roma
2019	John Arne Riise	Roger Ibanez	1	AS Roma
2019	John Arne Riise	Romelu Lukaku	1	AS Roma
2019	John Arne Riise	Stephan El Shaarawy	1	AS Roma
2019	John Arne Riise	Tammy Abraham	1	AS Roma
2019	Jordan Henderson	Kostas Tsimikas	1	Liverpool
2019	Jordan Henderson	Luis Suarez	1	Liverpool
2019	Jordan Henderson	Martin Skrtel	1	Liverpool
2019	Jordan Henderson	Roberto Firmino	1	Liverpool
2019	Jordan Henderson	Sami Hyypia	1	Liverpool
2019	Jordan Henderson	Steven Gerrard	1	Liverpool
2019	Jordan Henderson	Thiago Alcantara	1	Liverpool
2019	Jordan Henderson	Virgil van Dijk	1	Liverpool
2019	Jordan Henderson	Xabi Alonso	1	Liverpool
2019	Jordi Alba	Jules Kounde	1	Barcelona
2019	Jordi Alba	Lamine Yamal	1	Barcelona
2019	Jordi Alba	Lionel Messi	1	Barcelona
2019	Jordi Alba	Luis Suarez	1	Barcelona
2019	Jordi Alba	Neymar	1	Barcelona
2019	Jordi Alba	Pedri	1	Barcelona
2019	Jordi Alba	Raphinha	1	Barcelona
2019	Jordi Alba	Robert Lewandowski	1	Barcelona
2019	Jordi Alba	Ronald Araujo	1	Barcelona
2019	Jordi Alba	Samuel Eto'o	1	Barcelona
2019	Jordi Alba	Sergio Busquets	1	Barcelona
2019	Jordi Alba	Victor Valdes	1	Barcelona
2019	Jordi Alba	Xavi Hernandez	1	Barcelona
2019	Josue	Kacper Tobiasz	1	Legia Warszawa
2019	Josue	Krzysztof Mączyński	1	Legia Warszawa
2019	Josue	Luquinhas	1	Legia Warszawa
2019	Josue	Maik Nawrocki	1	Legia Warszawa
2019	Josue	Marc Gual	1	Legia Warszawa
2019	Josue	Michał Pazdan	1	Legia Warszawa
2019	Josue	Miroslav Radović	1	Legia Warszawa
2019	Josue	Nemanja Nikolić	1	Legia Warszawa
2019	Josue	Radosław Cierzniak	1	Legia Warszawa
2019	Josue	Tomasz Brzyski	1	Legia Warszawa
2019	Josue	Tomasz Jodłowiec	1	Legia Warszawa
2019	Josue	Vadis Odjidja-Ofoe	1	Legia Warszawa
2019	Josue	Yuri Ribeiro	1	Legia Warszawa
2019	Jude Bellingham	Kylian Mbappe	1	Real Madrid
2019	Jude Bellingham	Luka Modric	1	Real Madrid
2019	Jude Bellingham	Marcelo	1	Real Madrid
2019	Jude Bellingham	Raphael Varane	1	Real Madrid
2019	Jude Bellingham	Raul	1	Real Madrid
2019	Jude Bellingham	Rodrygo	1	Real Madrid
2019	Jude Bellingham	Sergio Ramos	1	Real Madrid
2019	Jude Bellingham	Thibaut Courtois	1	Real Madrid
2019	Jude Bellingham	Toni Kroos	1	Real Madrid
2019	Jude Bellingham	Zinedine Zidane	1	Real Madrid
2019	Jules Kounde	Lamine Yamal	1	Barcelona
2019	Jules Kounde	Lionel Messi	1	Barcelona
2019	Jules Kounde	Luis Suarez	1	Barcelona
2019	Jules Kounde	Neymar	1	Barcelona
2019	Jules Kounde	Pedri	1	Barcelona
2019	Jules Kounde	Raphinha	1	Barcelona
2019	Jules Kounde	Robert Lewandowski	1	Barcelona
2019	Jules Kounde	Ronald Araujo	1	Barcelona
2019	Jules Kounde	Samuel Eto'o	1	Barcelona
2019	Jules Kounde	Sergio Busquets	1	Barcelona
2019	Jules Kounde	Victor Valdes	1	Barcelona
2019	Jules Kounde	Xavi Hernandez	1	Barcelona
2019	Kacper Tobiasz	Krzysztof Mączyński	1	Legia Warszawa
2019	Kacper Tobiasz	Luquinhas	1	Legia Warszawa
2019	Kacper Tobiasz	Maik Nawrocki	1	Legia Warszawa
2019	Kacper Tobiasz	Marc Gual	1	Legia Warszawa
2019	Kacper Tobiasz	Michał Pazdan	1	Legia Warszawa
2019	Kacper Tobiasz	Miroslav Radović	1	Legia Warszawa
2019	Kacper Tobiasz	Nemanja Nikolić	1	Legia Warszawa
2019	Kacper Tobiasz	Radosław Cierzniak	1	Legia Warszawa
2019	Kacper Tobiasz	Tomasz Brzyski	1	Legia Warszawa
2019	Kacper Tobiasz	Tomasz Jodłowiec	1	Legia Warszawa
2019	Kacper Tobiasz	Vadis Odjidja-Ofoe	1	Legia Warszawa
2019	Kacper Tobiasz	Yuri Ribeiro	1	Legia Warszawa
2019	Kaka	Mike Maignan	1	AC Milan
2019	Kaka	Olivier Giroud	1	AC Milan
2019	Kaka	Paolo Maldini	1	AC Milan
2019	Kaka	Rafael Leao	1	AC Milan
2019	Kaka	Samuel Chukwueze	1	AC Milan
2019	Kaka	Sandro Tonali	1	AC Milan
2019	Kaka	Simon Kjær	1	AC Milan
2019	Kaka	Theo Hernandez	1	AC Milan
2019	Kaka	Zlatan Ibrahimović	1	AC Milan
2019	Kingsley Coman	Leon Goretzka	1	Bayern Munich
2019	Kingsley Coman	Leroy Sane	1	Bayern Munich
2019	Kingsley Coman	Manuel Neuer	1	Bayern Munich
2019	Kingsley Coman	Mario Mandzukic	1	Bayern Munich
2019	Kingsley Coman	Mats Hummels	1	Bayern Munich
2019	Kingsley Coman	Matthijs de Ligt	1	Bayern Munich
2019	Kingsley Coman	Oliver Kahn	1	Bayern Munich
2019	Kingsley Coman	Philipp Lahm	1	Bayern Munich
2019	Kingsley Coman	Rafinha	1	Bayern Munich
2019	Kingsley Coman	Robert Lewandowski	1	Bayern Munich
2019	Kingsley Coman	Serge Gnabry	1	Bayern Munich
2019	Kingsley Coman	Sven Ulreich	1	Bayern Munich
2019	Kingsley Coman	Thomas Muller	1	Bayern Munich
2019	Kingsley Coman	Toni Kroos	1	Bayern Munich
2019	Kostas Tsimikas	Luis Suarez	1	Liverpool
2019	Kostas Tsimikas	Martin Skrtel	1	Liverpool
2019	Kostas Tsimikas	Roberto Firmino	1	Liverpool
2019	Kostas Tsimikas	Sami Hyypia	1	Liverpool
2019	Kostas Tsimikas	Steven Gerrard	1	Liverpool
2019	Kostas Tsimikas	Thiago Alcantara	1	Liverpool
2019	Kostas Tsimikas	Virgil van Dijk	1	Liverpool
2019	Kostas Tsimikas	Xabi Alonso	1	Liverpool
2019	Krzysztof Mączyński	Luquinhas	1	Legia Warszawa
2019	Krzysztof Mączyński	Maik Nawrocki	1	Legia Warszawa
2019	Krzysztof Mączyński	Marc Gual	1	Legia Warszawa
2019	Krzysztof Mączyński	Michał Pazdan	1	Legia Warszawa
2019	Krzysztof Mączyński	Miroslav Radović	1	Legia Warszawa
2019	Krzysztof Mączyński	Nemanja Nikolić	1	Legia Warszawa
2019	Krzysztof Mączyński	Radosław Cierzniak	1	Legia Warszawa
2019	Krzysztof Mączyński	Tomasz Brzyski	1	Legia Warszawa
2019	Krzysztof Mączyński	Tomasz Jodłowiec	1	Legia Warszawa
2019	Krzysztof Mączyński	Vadis Odjidja-Ofoe	1	Legia Warszawa
2019	Krzysztof Mączyński	Yuri Ribeiro	1	Legia Warszawa
2019	Kylian Mbappe	Luka Modric	1	Real Madrid
2019	Kylian Mbappe	Marcelo	1	Real Madrid
2019	Kylian Mbappe	Raphael Varane	1	Real Madrid
2019	Kylian Mbappe	Raul	1	Real Madrid
2019	Kylian Mbappe	Rodrygo	1	Real Madrid
2019	Kylian Mbappe	Sergio Ramos	1	Real Madrid
2019	Kylian Mbappe	Thibaut Courtois	1	Real Madrid
2019	Kylian Mbappe	Toni Kroos	1	Real Madrid
2019	Kylian Mbappe	Zinedine Zidane	1	Real Madrid
2019	Lamine Yamal	Lionel Messi	1	Barcelona
2019	Lamine Yamal	Luis Suarez	1	Barcelona
2019	Lamine Yamal	Neymar	1	Barcelona
2019	Lamine Yamal	Pedri	1	Barcelona
2019	Lamine Yamal	Raphinha	1	Barcelona
2019	Lamine Yamal	Robert Lewandowski	1	Barcelona
2019	Lamine Yamal	Ronald Araujo	1	Barcelona
2019	Lamine Yamal	Samuel Eto'o	1	Barcelona
2019	Lamine Yamal	Sergio Busquets	1	Barcelona
2019	Lamine Yamal	Victor Valdes	1	Barcelona
2019	Lamine Yamal	Xavi Hernandez	1	Barcelona
2019	Leon Goretzka	Leroy Sane	1	Bayern Munich
2019	Leon Goretzka	Manuel Neuer	1	Bayern Munich
2019	Leon Goretzka	Mario Mandzukic	1	Bayern Munich
2019	Leon Goretzka	Mats Hummels	1	Bayern Munich
2019	Leon Goretzka	Matthijs de Ligt	1	Bayern Munich
2019	Leon Goretzka	Oliver Kahn	1	Bayern Munich
2019	Leon Goretzka	Philipp Lahm	1	Bayern Munich
2019	Leon Goretzka	Rafinha	1	Bayern Munich
2019	Leon Goretzka	Robert Lewandowski	1	Bayern Munich
2019	Leon Goretzka	Serge Gnabry	1	Bayern Munich
2019	Leon Goretzka	Sven Ulreich	1	Bayern Munich
2019	Leon Goretzka	Thomas Muller	1	Bayern Munich
2019	Leon Goretzka	Toni Kroos	1	Bayern Munich
2019	Leonardo Spinazzola	Lorenzo Pellegrini	1	AS Roma
2019	Leonardo Spinazzola	Mile Svilar	1	AS Roma
2019	Leonardo Spinazzola	Nicolo Zaniolo	1	AS Roma
2019	Leonardo Spinazzola	Paulo Dybala	1	AS Roma
2019	Leonardo Spinazzola	Roger Ibanez	1	AS Roma
2019	Leonardo Spinazzola	Romelu Lukaku	1	AS Roma
2019	Leonardo Spinazzola	Stephan El Shaarawy	1	AS Roma
2019	Leonardo Spinazzola	Tammy Abraham	1	AS Roma
2019	Leroy Sane	Manuel Neuer	1	Bayern Munich
2019	Leroy Sane	Mario Mandzukic	1	Bayern Munich
2019	Leroy Sane	Mats Hummels	1	Bayern Munich
2019	Leroy Sane	Matthijs de Ligt	1	Bayern Munich
2019	Leroy Sane	Oliver Kahn	1	Bayern Munich
2019	Leroy Sane	Philipp Lahm	1	Bayern Munich
2019	Leroy Sane	Rafinha	1	Bayern Munich
2019	Leroy Sane	Robert Lewandowski	1	Bayern Munich
2019	Leroy Sane	Serge Gnabry	1	Bayern Munich
2019	Leroy Sane	Sven Ulreich	1	Bayern Munich
2019	Leroy Sane	Thomas Muller	1	Bayern Munich
2019	Leroy Sane	Toni Kroos	1	Bayern Munich
2019	Lionel Messi	Luis Suarez	1	Barcelona
2019	Lionel Messi	Neymar	1	Barcelona
2019	Lionel Messi	Pedri	1	Barcelona
2019	Lionel Messi	Raphinha	1	Barcelona
2019	Lionel Messi	Robert Lewandowski	1	Barcelona
2019	Lionel Messi	Ronald Araujo	1	Barcelona
2019	Lionel Messi	Samuel Eto'o	1	Barcelona
2019	Lionel Messi	Sergio Busquets	1	Barcelona
2019	Lionel Messi	Victor Valdes	1	Barcelona
2019	Lionel Messi	Xavi Hernandez	1	Barcelona
2019	Lisandro Martinez	Luke Shaw	1	Manchester United
2019	Lisandro Martinez	Marcus Rashford	1	Manchester United
2019	Lisandro Martinez	Nemanja Vidic	1	Manchester United
2019	Lisandro Martinez	Patrice Evra	1	Manchester United
2019	Lisandro Martinez	Paul Scholes	1	Manchester United
2019	Lisandro Martinez	Peter Schmeichel	1	Manchester United
2019	Lisandro Martinez	Rasmus Hojlund	1	Manchester United
2019	Lisandro Martinez	Rio Ferdinand	1	Manchester United
2019	Lisandro Martinez	Roy Keane	1	Manchester United
2019	Lisandro Martinez	Ruud van Nistelrooy	1	Manchester United
2019	Lisandro Martinez	Ryan Giggs	1	Manchester United
2019	Lisandro Martinez	Wayne Rooney	1	Manchester United
2019	Lorenzo Pellegrini	Mile Svilar	1	AS Roma
2019	Lorenzo Pellegrini	Nicolo Zaniolo	1	AS Roma
2019	Lorenzo Pellegrini	Paulo Dybala	1	AS Roma
2019	Lorenzo Pellegrini	Roger Ibanez	1	AS Roma
2019	Lorenzo Pellegrini	Romelu Lukaku	1	AS Roma
2019	Lorenzo Pellegrini	Stephan El Shaarawy	1	AS Roma
2019	Lorenzo Pellegrini	Tammy Abraham	1	AS Roma
2019	Luis Suarez	Martin Skrtel	1	Liverpool
2019	Luis Suarez	Neymar	1	Barcelona
2019	Luis Suarez	Pedri	1	Barcelona
2019	Luis Suarez	Raphinha	1	Barcelona
2019	Luis Suarez	Robert Lewandowski	1	Barcelona
2019	Luis Suarez	Roberto Firmino	1	Liverpool
2019	Luis Suarez	Ronald Araujo	1	Barcelona
2019	Luis Suarez	Sami Hyypia	1	Liverpool
2019	Luis Suarez	Samuel Eto'o	1	Barcelona
2019	Luis Suarez	Sergio Busquets	1	Barcelona
2019	Luis Suarez	Steven Gerrard	1	Liverpool
2019	Luis Suarez	Thiago Alcantara	1	Liverpool
2019	Luis Suarez	Victor Valdes	1	Barcelona
2019	Luis Suarez	Virgil van Dijk	1	Liverpool
2019	Luis Suarez	Xabi Alonso	1	Liverpool
2019	Luis Suarez	Xavi Hernandez	1	Barcelona
2019	Luka Modric	Marcelo	1	Real Madrid
2019	Luka Modric	Raphael Varane	1	Real Madrid
2019	Luka Modric	Raul	1	Real Madrid
2019	Luka Modric	Rodrygo	1	Real Madrid
2019	Luka Modric	Sergio Ramos	1	Real Madrid
2019	Luka Modric	Thibaut Courtois	1	Real Madrid
2019	Luka Modric	Toni Kroos	1	Real Madrid
2019	Luka Modric	Zinedine Zidane	1	Real Madrid
2019	Luke Shaw	Marcus Rashford	1	Manchester United
2019	Luke Shaw	Nemanja Vidic	1	Manchester United
2019	Luke Shaw	Patrice Evra	1	Manchester United
2019	Luke Shaw	Paul Scholes	1	Manchester United
2019	Luke Shaw	Peter Schmeichel	1	Manchester United
2019	Luke Shaw	Rasmus Hojlund	1	Manchester United
2019	Luke Shaw	Rio Ferdinand	1	Manchester United
2019	Luke Shaw	Roy Keane	1	Manchester United
2019	Luke Shaw	Ruud van Nistelrooy	1	Manchester United
2019	Luke Shaw	Ryan Giggs	1	Manchester United
2019	Luke Shaw	Wayne Rooney	1	Manchester United
2019	Luquinhas	Maik Nawrocki	1	Legia Warszawa
2019	Luquinhas	Marc Gual	1	Legia Warszawa
2019	Luquinhas	Michał Pazdan	1	Legia Warszawa
2019	Luquinhas	Miroslav Radović	1	Legia Warszawa
2019	Luquinhas	Nemanja Nikolić	1	Legia Warszawa
2019	Luquinhas	Radosław Cierzniak	1	Legia Warszawa
2019	Luquinhas	Tomasz Brzyski	1	Legia Warszawa
2019	Luquinhas	Tomasz Jodłowiec	1	Legia Warszawa
2019	Luquinhas	Vadis Odjidja-Ofoe	1	Legia Warszawa
2019	Luquinhas	Yuri Ribeiro	1	Legia Warszawa
2019	Maik Nawrocki	Marc Gual	1	Legia Warszawa
2019	Maik Nawrocki	Michał Pazdan	1	Legia Warszawa
2019	Maik Nawrocki	Miroslav Radović	1	Legia Warszawa
2019	Maik Nawrocki	Nemanja Nikolić	1	Legia Warszawa
2019	Maik Nawrocki	Radosław Cierzniak	1	Legia Warszawa
2019	Maik Nawrocki	Tomasz Brzyski	1	Legia Warszawa
2019	Maik Nawrocki	Tomasz Jodłowiec	1	Legia Warszawa
2019	Maik Nawrocki	Vadis Odjidja-Ofoe	1	Legia Warszawa
2019	Maik Nawrocki	Yuri Ribeiro	1	Legia Warszawa
2019	Manuel Neuer	Mario Mandzukic	1	Bayern Munich
2019	Manuel Neuer	Mats Hummels	1	Bayern Munich
2019	Manuel Neuer	Matthijs de Ligt	1	Bayern Munich
2019	Manuel Neuer	Oliver Kahn	1	Bayern Munich
2019	Manuel Neuer	Philipp Lahm	1	Bayern Munich
2019	Manuel Neuer	Rafinha	1	Bayern Munich
2019	Manuel Neuer	Robert Lewandowski	1	Bayern Munich
2019	Manuel Neuer	Serge Gnabry	1	Bayern Munich
2019	Manuel Neuer	Sven Ulreich	1	Bayern Munich
2019	Manuel Neuer	Thomas Muller	1	Bayern Munich
2019	Manuel Neuer	Toni Kroos	1	Bayern Munich
2019	Marc Gual	Michał Pazdan	1	Legia Warszawa
2019	Marc Gual	Miroslav Radović	1	Legia Warszawa
2019	Marc Gual	Nemanja Nikolić	1	Legia Warszawa
2019	Marc Gual	Radosław Cierzniak	1	Legia Warszawa
2019	Marc Gual	Tomasz Brzyski	1	Legia Warszawa
2019	Marc Gual	Tomasz Jodłowiec	1	Legia Warszawa
2019	Marc Gual	Vadis Odjidja-Ofoe	1	Legia Warszawa
2019	Marc Gual	Yuri Ribeiro	1	Legia Warszawa
2019	Marcelo	Raphael Varane	1	Real Madrid
2019	Marcelo	Raul	1	Real Madrid
2019	Marcelo	Rodrygo	1	Real Madrid
2019	Marcelo	Sergio Ramos	1	Real Madrid
2019	Marcelo	Thibaut Courtois	1	Real Madrid
2019	Marcelo	Toni Kroos	1	Real Madrid
2019	Marcelo	Zinedine Zidane	1	Real Madrid
2019	Marcus Rashford	Nemanja Vidic	1	Manchester United
2019	Marcus Rashford	Patrice Evra	1	Manchester United
2019	Marcus Rashford	Paul Scholes	1	Manchester United
2019	Marcus Rashford	Peter Schmeichel	1	Manchester United
2019	Marcus Rashford	Rasmus Hojlund	1	Manchester United
2019	Marcus Rashford	Rio Ferdinand	1	Manchester United
2019	Marcus Rashford	Roy Keane	1	Manchester United
2019	Marcus Rashford	Ruud van Nistelrooy	1	Manchester United
2019	Marcus Rashford	Ryan Giggs	1	Manchester United
2019	Marcus Rashford	Wayne Rooney	1	Manchester United
2019	Mario Mandzukic	Mats Hummels	1	Bayern Munich
2019	Mario Mandzukic	Matthijs de Ligt	1	Bayern Munich
2019	Mario Mandzukic	Oliver Kahn	1	Bayern Munich
2019	Mario Mandzukic	Philipp Lahm	1	Bayern Munich
2019	Mario Mandzukic	Rafinha	1	Bayern Munich
2019	Mario Mandzukic	Robert Lewandowski	1	Bayern Munich
2019	Mario Mandzukic	Serge Gnabry	1	Bayern Munich
2019	Mario Mandzukic	Sven Ulreich	1	Bayern Munich
